id,title,ingredients,url
6503708352,Thai Green Apple Salad,12 teaspoon white pepper,http://www.food.com/recipe/thai-green-apple-salad-112652
6503708352,Thai Green Apple Salad,"1 jalapeno pepper, seeded and minced",http://www.food.com/recipe/thai-green-apple-salad-112652
6503708352,Thai Green Apple Salad,6 cups torn leaf lettuce,http://www.food.com/recipe/thai-green-apple-salad-112652
650384e92f,Chocolate Chip Streusel Coffee Cake,1 cup brown sugar,http://www.food.com/recipe/chocolate-chip-streusel-coffee-cake-187120
650384e92f,Chocolate Chip Streusel Coffee Cake,12 cup chocolate chips,http://www.food.com/recipe/chocolate-chip-streusel-coffee-cake-187120
650384e92f,Chocolate Chip Streusel Coffee Cake,"12 cup walnuts, chopped",http://www.food.com/recipe/chocolate-chip-streusel-coffee-cake-187120
650384e92f,Chocolate Chip Streusel Coffee Cake,2 tablespoons flour,http://www.food.com/recipe/chocolate-chip-streusel-coffee-cake-187120
650384e92f,Chocolate Chip Streusel Coffee Cake,2 teaspoons cinnamon,http://www.food.com/recipe/chocolate-chip-streusel-coffee-cake-187120
650384e92f,Chocolate Chip Streusel Coffee Cake,"2 tablespoons butter, melted",http://www.food.com/recipe/chocolate-chip-streusel-coffee-cake-187120
650384e92f,Chocolate Chip Streusel Coffee Cake,1 (18 ounce) box yellow cake mix,http://www.food.com/recipe/chocolate-chip-streusel-coffee-cake-187120
650384e92f,Chocolate Chip Streusel Coffee Cake,8 ounces sour cream,http://www.food.com/recipe/chocolate-chip-streusel-coffee-cake-187120
650384e92f,Chocolate Chip Streusel Coffee Cake,34 cup water,http://www.food.com/recipe/chocolate-chip-streusel-coffee-cake-187120
650384e92f,Chocolate Chip Streusel Coffee Cake,3 eggs,http://www.food.com/recipe/chocolate-chip-streusel-coffee-cake-187120
6503bd7ac3,Gebrande Suiker Bol - Caramel Dumplings,1 cup sugar,http://www.food.com/recipe/gebrande-suiker-bol-caramel-dumplings-234187
6503bd7ac3,Gebrande Suiker Bol - Caramel Dumplings,"2 cups water, boiling",http://www.food.com/recipe/gebrande-suiker-bol-caramel-dumplings-234187
6503bd7ac3,Gebrande Suiker Bol - Caramel Dumplings,"2 cups flour, sifted",http://www.food.com/recipe/gebrande-suiker-bol-caramel-dumplings-234187
6503bd7ac3,Gebrande Suiker Bol - Caramel Dumplings,4 teaspoons baking powder,http://www.food.com/recipe/gebrande-suiker-bol-caramel-dumplings-234187
6503bd7ac3,Gebrande Suiker Bol - Caramel Dumplings,12 teaspoon salt,http://www.food.com/recipe/gebrande-suiker-bol-caramel-dumplings-234187
6503bd7ac3,Gebrande Suiker Bol - Caramel Dumplings,1 tablespoon sugar,http://www.food.com/recipe/gebrande-suiker-bol-caramel-dumplings-234187
6503bd7ac3,Gebrande Suiker Bol - Caramel Dumplings,3 tablespoons butter (no substitutions),http://www.food.com/recipe/gebrande-suiker-bol-caramel-dumplings-234187
6503bd7ac3,Gebrande Suiker Bol - Caramel Dumplings,1 cup milk,http://www.food.com/recipe/gebrande-suiker-bol-caramel-dumplings-234187
6503c73b33,Irish Green Pea Soup,6 ounces dried whole green peas,http://www.food.com/recipe/irish-green-pea-soup-291132
6503c73b33,Irish Green Pea Soup,1 teaspoon baking soda,http://www.food.com/recipe/irish-green-pea-soup-291132
6503c73b33,Irish Green Pea Soup,4 cups boiling water,http://www.food.com/recipe/irish-green-pea-soup-291132
6503c73b33,Irish Green Pea Soup,3 cups ham stock,http://www.food.com/recipe/irish-green-pea-soup-291132
6503c73b33,Irish Green Pea Soup,12 teaspoon dried sage,http://www.food.com/recipe/irish-green-pea-soup-291132
6503c73b33,Irish Green Pea Soup,1 -2 cup ham stock,http://www.food.com/recipe/irish-green-pea-soup-291132
6503c73b33,Irish Green Pea Soup,salt and black pepper,http://www.food.com/recipe/irish-green-pea-soup-291132
6503c73b33,Irish Green Pea Soup,2 tablespoons diced cooked ham or 2 tablespoons diced browned salt pork or 2 tablespoons bacon,http://www.food.com/recipe/irish-green-pea-soup-291132
6503d31b27,Escalloped Turkey and Dressing,6 cups leftover ham or 6 cups leftover beef or 6 cups leftover pork or 6 cups leftover chicken or 6 cups leftover turkey,http://www.food.com/recipe/escalloped-turkey-and-dressing-48152
6503d31b27,Escalloped Turkey and Dressing,1 (10 3/4 ounce) can cream of chicken soup,http://www.food.com/recipe/escalloped-turkey-and-dressing-48152
6503d31b27,Escalloped Turkey and Dressing,1 can cream of celery soup,http://www.food.com/recipe/escalloped-turkey-and-dressing-48152
6503d31b27,Escalloped Turkey and Dressing,2 cups sour cream,http://www.food.com/recipe/escalloped-turkey-and-dressing-48152
6503d31b27,Escalloped Turkey and Dressing,2 cups milk,http://www.food.com/recipe/escalloped-turkey-and-dressing-48152
6503d31b27,Escalloped Turkey and Dressing,"2 cups breadcrumbs, mixed with",http://www.food.com/recipe/escalloped-turkey-and-dressing-48152
6503d31b27,Escalloped Turkey and Dressing,2 tablespoons melted butter,http://www.food.com/recipe/escalloped-turkey-and-dressing-48152
6503d31b27,Escalloped Turkey and Dressing,"2 cups frozen peas or 2 cups your favorite mixed vegetables, thawed",http://www.food.com/recipe/escalloped-turkey-and-dressing-48152
6503d31b27,Escalloped Turkey and Dressing,4 -6 cups leftover prepared stuffing,http://www.food.com/recipe/escalloped-turkey-and-dressing-48152
650401325e,Apple Praline Pie,"4 cups granny smith apples, spples peeled and sliced",http://www.food.com/recipe/apple-praline-pie-196680
650401325e,Apple Praline Pie,34 cup sugar,http://www.food.com/recipe/apple-praline-pie-196680
650401325e,Apple Praline Pie,14 cup flour,http://www.food.com/recipe/apple-praline-pie-196680
650401325e,Apple Praline Pie,1 teaspoon cinnamon,http://www.food.com/recipe/apple-praline-pie-196680
650401325e,Apple Praline Pie,14 teaspoon salt,http://www.food.com/recipe/apple-praline-pie-196680
650401325e,Apple Praline Pie,2 tablespoons butter,http://www.food.com/recipe/apple-praline-pie-196680
650401325e,Apple Praline Pie,2 pie crusts (already prepared),http://www.food.com/recipe/apple-praline-pie-196680
650401325e,Apple Praline Pie,14 cup butter,http://www.food.com/recipe/apple-praline-pie-196680
650401325e,Apple Praline Pie,12 cup brown sugar,http://www.food.com/recipe/apple-praline-pie-196680
650401325e,Apple Praline Pie,2 tablespoons half-and-half,http://www.food.com/recipe/apple-praline-pie-196680
650401325e,Apple Praline Pie,12 cup chopped pecans,http://www.food.com/recipe/apple-praline-pie-196680
6504165079,Toasted Cumin and Black Pepper Rub,14 cup cumin seed,http://www.food.com/recipe/toasted-cumin-and-black-pepper-rub-380743
6504165079,Toasted Cumin and Black Pepper Rub,3 tablespoons dried oregano,http://www.food.com/recipe/toasted-cumin-and-black-pepper-rub-380743
6504165079,Toasted Cumin and Black Pepper Rub,1 12 tablespoons black peppercorns,http://www.food.com/recipe/toasted-cumin-and-black-pepper-rub-380743
6504165079,Toasted Cumin and Black Pepper Rub,14 teaspoon salt,http://www.food.com/recipe/toasted-cumin-and-black-pepper-rub-380743
6504165079,Toasted Cumin and Black Pepper Rub,12 teaspoon sugar,http://www.food.com/recipe/toasted-cumin-and-black-pepper-rub-380743
6504464ddd,Anthony's Garlic Prawns,2 slices sourdough bread,http://www.food.com/recipe/anthonys-garlic-prawns-445934
6504464ddd,Anthony's Garlic Prawns,80 ml olive oil (1/3 cup),http://www.food.com/recipe/anthonys-garlic-prawns-445934
6504464ddd,Anthony's Garlic Prawns,6 garlic cloves (thinly sliced),http://www.food.com/recipe/anthonys-garlic-prawns-445934
6504464ddd,Anthony's Garlic Prawns,2 chilies (small red deseeded and finely chopped),http://www.food.com/recipe/anthonys-garlic-prawns-445934
6504464ddd,Anthony's Garlic Prawns,1 kg prawns (green or raw peel with tails intact devein),http://www.food.com/recipe/anthonys-garlic-prawns-445934
6504464ddd,Anthony's Garlic Prawns,12 cup basil leaves (finely shredded),http://www.food.com/recipe/anthonys-garlic-prawns-445934
6504464ddd,Anthony's Garlic Prawns,8 slices crusty bread (to serve),http://www.food.com/recipe/anthonys-garlic-prawns-445934
6504464ddd,Anthony's Garlic Prawns,8 lemon wedges (to serve),http://www.food.com/recipe/anthonys-garlic-prawns-445934
6504464ddd,Anthony's Garlic Prawns,salt and pepper (to taste),http://www.food.com/recipe/anthonys-garlic-prawns-445934
65044f3d64,Snicker Bar Salad,"6 whole Snickers candy bars, full size",http://www.food.com/recipe/snicker-bar-salad-40066
65044f3d64,Snicker Bar Salad,"6 whole Granny Smith apples, cored",http://www.food.com/recipe/snicker-bar-salad-40066
65044f3d64,Snicker Bar Salad,"8 ounces cream cheese, room temp",http://www.food.com/recipe/snicker-bar-salad-40066
65044f3d64,Snicker Bar Salad,1 (8 ounce) jar marshmallow cream,http://www.food.com/recipe/snicker-bar-salad-40066
65044f3d64,Snicker Bar Salad,12 ounces Cool Whip,http://www.food.com/recipe/snicker-bar-salad-40066
65044f3d64,Snicker Bar Salad,maraschino cherry,http://www.food.com/recipe/snicker-bar-salad-40066
6504752fe5,Oriental Fish Salad,"1 12 lbs firm fish fillets (I used Kingclip a local meaty white fish, so use any meaty fish of your choice)",http://www.food.com/recipe/oriental-fish-salad-28477
6504752fe5,Oriental Fish Salad,"1 large cucumber, cut lengthways into 1 inch sticks",http://www.food.com/recipe/oriental-fish-salad-28477
6504752fe5,Oriental Fish Salad,"4 stalks celery, sliced",http://www.food.com/recipe/oriental-fish-salad-28477
6504752fe5,Oriental Fish Salad,"8 spring onions, sliced",http://www.food.com/recipe/oriental-fish-salad-28477
6504752fe5,Oriental Fish Salad,"1 red pepper, seeded and cubed",http://www.food.com/recipe/oriental-fish-salad-28477
6504752fe5,Oriental Fish Salad,"1 yellow pepper, seeded and cubed",http://www.food.com/recipe/oriental-fish-salad-28477
6504752fe5,Oriental Fish Salad,"1 large mangoes, peeled and sliced or 1 (425 g) can mangoes, drained",http://www.food.com/recipe/oriental-fish-salad-28477
6504752fe5,Oriental Fish Salad,"2 -4 red chilies or 2 -4 green chilies, sliced",http://www.food.com/recipe/oriental-fish-salad-28477
6504752fe5,Oriental Fish Salad,3 tablespoons lemon juice,http://www.food.com/recipe/oriental-fish-salad-28477
6504752fe5,Oriental Fish Salad,2 tablespoons light olive oil,http://www.food.com/recipe/oriental-fish-salad-28477
6504752fe5,Oriental Fish Salad,2 tablespoons caster sugar (superfine),http://www.food.com/recipe/oriental-fish-salad-28477
6504752fe5,Oriental Fish Salad,4 tablespoons soy sauce,http://www.food.com/recipe/oriental-fish-salad-28477
6504869be8,Peanut Butter Chocolate Chip Cookie Cups,"34 cup butter or 34 cup margarine, softened",http://www.food.com/recipe/peanut-butter-chocolate-chip-cookie-cups-170927
6504869be8,Peanut Butter Chocolate Chip Cookie Cups,13 cup granulated sugar,http://www.food.com/recipe/peanut-butter-chocolate-chip-cookie-cups-170927
6504869be8,Peanut Butter Chocolate Chip Cookie Cups,1 12 cups all-purpose flour,http://www.food.com/recipe/peanut-butter-chocolate-chip-cookie-cups-170927
6504869be8,Peanut Butter Chocolate Chip Cookie Cups,11 ounces peanut butter and milk chocolate chips,http://www.food.com/recipe/peanut-butter-chocolate-chip-cookie-cups-170927
6504869be8,Peanut Butter Chocolate Chip Cookie Cups,2 large eggs,http://www.food.com/recipe/peanut-butter-chocolate-chip-cookie-cups-170927
6504869be8,Peanut Butter Chocolate Chip Cookie Cups,1 (14 ounce) can sweetened condensed milk,http://www.food.com/recipe/peanut-butter-chocolate-chip-cookie-cups-170927
6504869be8,Peanut Butter Chocolate Chip Cookie Cups,1 teaspoon vanilla extract,http://www.food.com/recipe/peanut-butter-chocolate-chip-cookie-cups-170927
6504953f11,Portobello Breakfast Stacks (Or Biscuit Sandwiches),2 portabella mushrooms,http://www.food.com/recipe/portobello-breakfast-stacks-or-biscuit-sandwiches-418171
6504953f11,Portobello Breakfast Stacks (Or Biscuit Sandwiches),"2 tablespoons butter, divided",http://www.food.com/recipe/portobello-breakfast-stacks-or-biscuit-sandwiches-418171
6504953f11,Portobello Breakfast Stacks (Or Biscuit Sandwiches),1 tablespoon white wine,http://www.food.com/recipe/portobello-breakfast-stacks-or-biscuit-sandwiches-418171
6504953f11,Portobello Breakfast Stacks (Or Biscuit Sandwiches),"18 teaspoon salt, plus more to taste",http://www.food.com/recipe/portobello-breakfast-stacks-or-biscuit-sandwiches-418171
6504953f11,Portobello Breakfast Stacks (Or Biscuit Sandwiches),2 pieces Canadian bacon (or ham),http://www.food.com/recipe/portobello-breakfast-stacks-or-biscuit-sandwiches-418171
6504953f11,Portobello Breakfast Stacks (Or Biscuit Sandwiches),3 eggs,http://www.food.com/recipe/portobello-breakfast-stacks-or-biscuit-sandwiches-418171
6504953f11,Portobello Breakfast Stacks (Or Biscuit Sandwiches),12 tablespoon water,http://www.food.com/recipe/portobello-breakfast-stacks-or-biscuit-sandwiches-418171
6504953f11,Portobello Breakfast Stacks (Or Biscuit Sandwiches),fresh ground black pepper,http://www.food.com/recipe/portobello-breakfast-stacks-or-biscuit-sandwiches-418171
6504953f11,Portobello Breakfast Stacks (Or Biscuit Sandwiches),"2 teaspoons pesto sauce, prepared (I used a low fat version)",http://www.food.com/recipe/portobello-breakfast-stacks-or-biscuit-sandwiches-418171
6504953f11,Portobello Breakfast Stacks (Or Biscuit Sandwiches),"2 basil leaves, fresh, cut into ribbons to garnish",http://www.food.com/recipe/portobello-breakfast-stacks-or-biscuit-sandwiches-418171
6504953f11,Portobello Breakfast Stacks (Or Biscuit Sandwiches),"2 teaspoons parmesan cheese, fresh",http://www.food.com/recipe/portobello-breakfast-stacks-or-biscuit-sandwiches-418171
6504ac176e,Nana Rolls,2 cups whole milk,http://www.food.com/recipe/nana-rolls-196988
6504ac176e,Nana Rolls,1 cup unsalted butter,http://www.food.com/recipe/nana-rolls-196988
6504ac176e,Nana Rolls,"3 large eggs, beaten lightly",http://www.food.com/recipe/nana-rolls-196988
6504ac176e,Nana Rolls,34 ounce dry yeast,http://www.food.com/recipe/nana-rolls-196988
6504ac176e,Nana Rolls,1 tablespoon white sugar,http://www.food.com/recipe/nana-rolls-196988
6504ac176e,Nana Rolls,"1 cup water, lukewarm",http://www.food.com/recipe/nana-rolls-196988
6504ac176e,Nana Rolls,"7 cups bread flour, plus 3-5 more for bench flour",http://www.food.com/recipe/nana-rolls-196988
6504ac176e,Nana Rolls,2 cups white sugar,http://www.food.com/recipe/nana-rolls-196988
6504ac176e,Nana Rolls,1 teaspoon salt,http://www.food.com/recipe/nana-rolls-196988
6504ac176e,Nana Rolls,13 cup vegetable oil,http://www.food.com/recipe/nana-rolls-196988
6504ac176e,Nana Rolls,1 tablespoon vegetable oil,http://www.food.com/recipe/nana-rolls-196988
6504ac176e,Nana Rolls,14 cup unsalted butter,http://www.food.com/recipe/nana-rolls-196988
6504befdad,Chili Cheese Grits Squares,1 cup grits,http://www.food.com/recipe/chili-cheese-grits-squares-216662
6504befdad,Chili Cheese Grits Squares,"2 cups sharp cheddar cheese, shredded",http://www.food.com/recipe/chili-cheese-grits-squares-216662
6504befdad,Chili Cheese Grits Squares,"12 cup butter, softened",http://www.food.com/recipe/chili-cheese-grits-squares-216662
6504befdad,Chili Cheese Grits Squares,"1 (4 ounce) can green chilies, chopped",http://www.food.com/recipe/chili-cheese-grits-squares-216662
6504befdad,Chili Cheese Grits Squares,"1 garlic clove, pressed",http://www.food.com/recipe/chili-cheese-grits-squares-216662
6504befdad,Chili Cheese Grits Squares,"2 eggs, lightly beaten",http://www.food.com/recipe/chili-cheese-grits-squares-216662
6504befdad,Chili Cheese Grits Squares,12 teaspoon Worcestershire sauce,http://www.food.com/recipe/chili-cheese-grits-squares-216662
6504e4825e,Pita Pizzas,2 pita breads (6 inches in diameter),http://www.food.com/recipe/pita-pizzas-157289
6504e4825e,Pita Pizzas,2 cups sliced fresh mushrooms,http://www.food.com/recipe/pita-pizzas-157289
6504e4825e,Pita Pizzas,"1 small red onion, thinly sliced",http://www.food.com/recipe/pita-pizzas-157289
6504e4825e,Pita Pizzas,"14 cup green bell pepper, chopped",http://www.food.com/recipe/pita-pizzas-157289
6504e4825e,Pita Pizzas,"12 cherry tomatoes, halved",http://www.food.com/recipe/pita-pizzas-157289
6504e4825e,Pita Pizzas,2 tablespoons chopped fresh basil leaves or 2 teaspoons dried basil leaves,http://www.food.com/recipe/pita-pizzas-157289
6504e4825e,Pita Pizzas,"1 12 cups mozzarella cheese, finely shredded",http://www.food.com/recipe/pita-pizzas-157289
6504e4825e,Pita Pizzas,"4 tablespoons parmesan cheese, grated",http://www.food.com/recipe/pita-pizzas-157289
6505199769,Chocolate Kahlua Cake,"3 eggs, separated",http://www.food.com/recipe/chocolate-kahlua-cake-39551
6505199769,Chocolate Kahlua Cake,34 cup granulated sugar,http://www.food.com/recipe/chocolate-kahlua-cake-39551
6505199769,Chocolate Kahlua Cake,12 cup butter,http://www.food.com/recipe/chocolate-kahlua-cake-39551
6505199769,Chocolate Kahlua Cake,"1 cup light brown sugar, packed",http://www.food.com/recipe/chocolate-kahlua-cake-39551
6505199769,Chocolate Kahlua Cake,2 14 cups all-purpose flour,http://www.food.com/recipe/chocolate-kahlua-cake-39551
6505199769,Chocolate Kahlua Cake,12 cup unsweetened cocoa powder,http://www.food.com/recipe/chocolate-kahlua-cake-39551
6505199769,Chocolate Kahlua Cake,1 12 teaspoons baking soda,http://www.food.com/recipe/chocolate-kahlua-cake-39551
6505199769,Chocolate Kahlua Cake,34 cup cold coffee,http://www.food.com/recipe/chocolate-kahlua-cake-39551
6505199769,Chocolate Kahlua Cake,34 cup Kahlua,http://www.food.com/recipe/chocolate-kahlua-cake-39551
6505199769,Chocolate Kahlua Cake,6 tablespoons butter,http://www.food.com/recipe/chocolate-kahlua-cake-39551
6505199769,Chocolate Kahlua Cake,"1 (16 ounce) package confectioners' sugar, sifted",http://www.food.com/recipe/chocolate-kahlua-cake-39551
6505199769,Chocolate Kahlua Cake,3 tablespoons unsweetened cocoa,http://www.food.com/recipe/chocolate-kahlua-cake-39551
6505199769,Chocolate Kahlua Cake,3 tablespoons Kahlua,http://www.food.com/recipe/chocolate-kahlua-cake-39551
6505199769,Chocolate Kahlua Cake,2 -3 tablespoons hot coffee,http://www.food.com/recipe/chocolate-kahlua-cake-39551
6505199769,Chocolate Kahlua Cake,chocolate (for shaving; optional),http://www.food.com/recipe/chocolate-kahlua-cake-39551
65052f542d,Mushroom Ragout over Soft Polenta (Italian),2 tablespoons olive oil,http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),"2 garlic cloves, minced",http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),"1 shallot, finely chopped",http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),"14 cup flat leaf parsley, fresh",http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),"2 basil leaves, torn",http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),"1 teaspoon chili pepper flakes, dried",http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),"1 lb mushroom, assorted like cremini oyster white, chantrelles, chopped",http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),14 cup dry white wine or 14 cup water,http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),salt and pepper,http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),1 cup grated fontana cheese,http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),1 onion,http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),2 tablespoons olive oil,http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),12 teaspoon chili pepper flakes,http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),3 cups vegetable broth,http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),1 teaspoon salt,http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),1 cup cornmeal,http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
65052f542d,Mushroom Ragout over Soft Polenta (Italian),"14 cup parmesan cheese, grated",http://www.food.com/recipe/mushroom-ragout-over-soft-polenta-italian-317791
650540c9a2,Ham-Cole Slaw Salad,12 cup sour cream,http://www.food.com/recipe/ham-cole-slaw-salad-11668
650540c9a2,Ham-Cole Slaw Salad,2 teaspoons honey,http://www.food.com/recipe/ham-cole-slaw-salad-11668
650540c9a2,Ham-Cole Slaw Salad,1 teaspoon Dijon mustard,http://www.food.com/recipe/ham-cole-slaw-salad-11668
650540c9a2,Ham-Cole Slaw Salad,1 cup diced cooked ham (optional),http://www.food.com/recipe/ham-cole-slaw-salad-11668
650540c9a2,Ham-Cole Slaw Salad,2 cups shredded cabbage,http://www.food.com/recipe/ham-cole-slaw-salad-11668
650540c9a2,Ham-Cole Slaw Salad,"1 carrot, shredded",http://www.food.com/recipe/ham-cole-slaw-salad-11668
650540c9a2,Ham-Cole Slaw Salad,14 cup sliced green onion,http://www.food.com/recipe/ham-cole-slaw-salad-11668
650540c9a2,Ham-Cole Slaw Salad,14 cup golden raisin (optional),http://www.food.com/recipe/ham-cole-slaw-salad-11668
650540c9a2,Ham-Cole Slaw Salad,1 cup pecan pieces,http://www.food.com/recipe/ham-cole-slaw-salad-11668
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,1 12 teaspoons smoked paprika,http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,12 teaspoon dried oregano,http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,14 teaspoon onion powder,http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,14 teaspoon garlic powder,http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,14 teaspoon sea salt (or more to taste),http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,12 teaspoon fresh ground black pepper,http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,"4 (5 ounce) pork chops, trimmed of visible fat",http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,1 teaspoon canola oil,http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,"1 cup frozen corn kernels, thawed and patted dry",http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,12 cup diced onion,http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,"1 green bell pepper, diced",http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,"1 jalapeno pepper, seeded and finely chopped",http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,"12 cup grape tomatoes, quartered",http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,14 teaspoon sea salt,http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057979ca,Smoky Pork Chops With Maque Choux-Style Vegetables,2 teaspoons canola oil,http://www.food.com/recipe/smoky-pork-chops-with-maque-choux-style-vegetables-517484
65057de8d9,My Favorite Burgers,1 14 lbs ground beef round (not more than 15% fat),http://www.food.com/recipe/my-favorite-burgers-240113
65057de8d9,My Favorite Burgers,1 tablespoon McCormick's Montreal Brand steak seasoning,http://www.food.com/recipe/my-favorite-burgers-240113
65057de8d9,My Favorite Burgers,"Worcestershire sauce, to taste (I'd say 5-6 shakes)",http://www.food.com/recipe/my-favorite-burgers-240113
65057de8d9,My Favorite Burgers,4 slices medium cheddar (Tillamook recommended),http://www.food.com/recipe/my-favorite-burgers-240113
65057de8d9,My Favorite Burgers,4 hamburger buns (I like Brownberry Wheat),http://www.food.com/recipe/my-favorite-burgers-240113
65059e2cb8,Fire Roasted Tomato Sirloin Steak Skillet,"4 beef sirloin steaks, cut into strips",http://www.food.com/recipe/fire-roasted-tomato-sirloin-steak-skillet-501327
65059e2cb8,Fire Roasted Tomato Sirloin Steak Skillet,2 (9 ounce) packages Campbells Skillet Sauces Fire-Roasted Tomato,http://www.food.com/recipe/fire-roasted-tomato-sirloin-steak-skillet-501327
65059e2cb8,Fire Roasted Tomato Sirloin Steak Skillet,2 tablespoons vegetable oil,http://www.food.com/recipe/fire-roasted-tomato-sirloin-steak-skillet-501327
65059e2cb8,Fire Roasted Tomato Sirloin Steak Skillet,3 cups long grain rice,http://www.food.com/recipe/fire-roasted-tomato-sirloin-steak-skillet-501327
6505bbc8cb,Roasted Chicken With Lemons and Thyme,1 (6 lb) roasting chickens,http://www.food.com/recipe/roasted-chicken-with-lemons-and-thyme-216088
6505bbc8cb,Roasted Chicken With Lemons and Thyme,2 teaspoons Hungarian paprika,http://www.food.com/recipe/roasted-chicken-with-lemons-and-thyme-216088
6505bbc8cb,Roasted Chicken With Lemons and Thyme,"2 tablespoons chopped fresh thyme, divided",http://www.food.com/recipe/roasted-chicken-with-lemons-and-thyme-216088
6505bbc8cb,Roasted Chicken With Lemons and Thyme,"1 teaspoon salt, divided",http://www.food.com/recipe/roasted-chicken-with-lemons-and-thyme-216088
6505bbc8cb,Roasted Chicken With Lemons and Thyme,"1 teaspoon fresh ground black pepper, divided",http://www.food.com/recipe/roasted-chicken-with-lemons-and-thyme-216088
6505bbc8cb,Roasted Chicken With Lemons and Thyme,"2 lemons, divided",http://www.food.com/recipe/roasted-chicken-with-lemons-and-thyme-216088
6505bbc8cb,Roasted Chicken With Lemons and Thyme,cooking spray,http://www.food.com/recipe/roasted-chicken-with-lemons-and-thyme-216088
6505bbc8cb,Roasted Chicken With Lemons and Thyme,1 teaspoon olive oil,http://www.food.com/recipe/roasted-chicken-with-lemons-and-thyme-216088
6505bbc8cb,Roasted Chicken With Lemons and Thyme,2 tablespoons all-purpose flour,http://www.food.com/recipe/roasted-chicken-with-lemons-and-thyme-216088
6505bbc8cb,Roasted Chicken With Lemons and Thyme,12 cup dry white wine (such as sauvignon blanc),http://www.food.com/recipe/roasted-chicken-with-lemons-and-thyme-216088
6505bbc8cb,Roasted Chicken With Lemons and Thyme,1 cup reduced-sodium fat-free chicken broth,http://www.food.com/recipe/roasted-chicken-with-lemons-and-thyme-216088
